Match_Key,PSR_ID,CAMT_ID,Reference,Invoice,Counterparty,Internal_Amount,Bank_Amount,Variance,Currency,Value_Date,Booking_Date,Reconciliation_Status,Reason_Code,Match_Type,Match_Confidence,Aging_Days,Aging_Bucket,Rule_Applied,Exception_Flag
NTRY-4324,TX-2026-4324,TX-2026-4324,PMT-REF-24324,INV-2026-12324,Party_4324,5324,5324.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,3,3-5 Days,RULE_ID_MATCH,N
NTRY-4325,TX-2026-4325,TX-2026-4325,PMT-REF-24325,INV-2026-12325,Party_4325,5325,5325.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,6,6+ Days,RULE_ID_MATCH,N
NTRY-4326,TX-2026-4326,,PMT-REF-24326,INV-2026-12326,Party_4326,5326,,5326,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,49,7,6+ Days,RULE_AMT_REF,Y
NTRY-4327,TX-2026-4327,TX-2026-4327,PMT-REF-24327,INV-2026-12327,Party_4327,5327,5327.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,5,3-5 Days,RULE_ID_MATCH,N
NTRY-4328,TX-2026-4328,TX-2026-4328,PMT-REF-24328,INV-2026-12328,Party_4328,5328,5328.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,10,6+ Days,RULE_ID_MATCH,N
NTRY-4329,TX-2026-4329,TX-2026-4329,PMT-REF-24329,INV-2026-12329,Party_4329,5329,5329.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,6,6+ Days,RULE_ID_MATCH,N
NTRY-4330,TX-2026-4330,TX-2026-4330,PMT-REF-24330,INV-2026-12330,Party_4330,5330,5330.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,9,6+ Days,RULE_ID_MATCH,N
NTRY-4331,TX-2026-4331,TX-2026-4331,PMT-REF-24331,INV-2026-12331,Party_4331,5331,5331.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,6,6+ Days,RULE_ID_MATCH,N
NTRY-4332,TX-2026-4332,TX-2026-4332,PMT-REF-24332,INV-2026-12332,Party_4332,5332,5332.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,8,6+ Days,RULE_ID_MATCH,N
NTRY-4333,TX-2026-4333,,PMT-REF-24333,INV-2026-12333,Party_4333,5333,,5333,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,34,0,0-2 Days,RULE_AMT_REF,Y
NTRY-4334,TX-2026-4334,TX-2026-4334,PMT-REF-24334,INV-2026-12334,Party_4334,5334,5334.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,7,6+ Days,RULE_ID_MATCH,N
NTRY-4335,TX-2026-4335,TX-2026-4335,PMT-REF-24335,INV-2026-12335,Party_4335,5335,5335.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,3,3-5 Days,RULE_ID_MATCH,N
NTRY-4336,TX-2026-4336,TX-2026-4336,PMT-REF-24336,INV-2026-12336,Party_4336,5336,5336.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,7,6+ Days,RULE_ID_MATCH,N
NTRY-4337,TX-2026-4337,TX-2026-4337,PMT-REF-24337,INV-2026-12337,Party_4337,5337,5337.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,0,0-2 Days,RULE_ID_MATCH,N
NTRY-4338,TX-2026-4338,TX-2026-4338,PMT-REF-24338,INV-2026-12338,Party_4338,5338,5338.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,1,0-2 Days,RULE_ID_MATCH,N
NTRY-4339,TX-2026-4339,TX-2026-4339,PMT-REF-24339,INV-2026-12339,Party_4339,5339,5339.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,4,3-5 Days,RULE_ID_MATCH,N
NTRY-4340,TX-2026-4340,TX-2026-4340,PMT-REF-24340,INV-2026-12340,Party_4340,5340,5340.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,7,6+ Days,RULE_ID_MATCH,N
NTRY-4341,TX-2026-4341,TX-2026-4341,PMT-REF-24341,INV-2026-12341,Party_4341,5341,5341.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,3,3-5 Days,RULE_ID_MATCH,N
NTRY-4342,TX-2026-4342,TX-2026-4342,PMT-REF-24342,INV-2026-12342,Party_4342,5342,5369.0,-27,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,61,2,0-2 Days,RULE_AMT_REF,Y
NTRY-4343,TX-2026-4343,TX-2026-4343,PMT-REF-24343,INV-2026-12343,Party_4343,5343,5357.0,-14,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,69,1,0-2 Days,RULE_AMT_REF,Y
NTRY-4344,TX-2026-4344,TX-2026-4344,PMT-REF-24344,INV-2026-12344,Party_4344,5344,5344.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,9,6+ Days,RULE_ID_MATCH,N
NTRY-4345,TX-2026-4345,TX-2026-4345,PMT-REF-24345,INV-2026-12345,Party_4345,5345,5345.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4346,TX-2026-4346,,PMT-REF-24346,INV-2026-12346,Party_4346,5346,,5346,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,44,2,0-2 Days,RULE_AMT_REF,Y
NTRY-4347,TX-2026-4347,TX-2026-4347,PMT-REF-24347,INV-2026-12347,Party_4347,5347,5347.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,3,3-5 Days,RULE_ID_MATCH,N
NTRY-4348,TX-2026-4348,TX-2026-4348,PMT-REF-24348,INV-2026-12348,Party_4348,5348,5348.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,9,6+ Days,RULE_ID_MATCH,N
NTRY-4349,TX-2026-4349,TX-2026-4349,PMT-REF-24349,INV-2026-12349,Party_4349,5349,5349.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,1,0-2 Days,RULE_ID_MATCH,N
NTRY-4350,TX-2026-4350,TX-2026-4350,PMT-REF-24350,INV-2026-12350,Party_4350,5350,5350.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,9,6+ Days,RULE_ID_MATCH,N
NTRY-4351,TX-2026-4351,TX-2026-4351,PMT-REF-24351,INV-2026-12351,Party_4351,5351,5355.0,-4,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,73,7,6+ Days,RULE_AMT_REF,Y
NTRY-4352,TX-2026-4352,TX-2026-4352,PMT-REF-24352,INV-2026-12352,Party_4352,5352,5352.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,0,0-2 Days,RULE_ID_MATCH,N
NTRY-4353,TX-2026-4353,TX-2026-4353,PMT-REF-24353,INV-2026-12353,Party_4353,5353,5353.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,8,6+ Days,RULE_ID_MATCH,N
NTRY-4354,TX-2026-4354,TX-2026-4354,PMT-REF-24354,INV-2026-12354,Party_4354,5354,5400.0,-46,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,62,0,0-2 Days,RULE_AMT_REF,Y
NTRY-4355,TX-2026-4355,TX-2026-4355,PMT-REF-24355,INV-2026-12355,Party_4355,5355,5363.0,-8,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,65,6,6+ Days,RULE_AMT_REF,Y
NTRY-4356,TX-2026-4356,TX-2026-4356,PMT-REF-24356,INV-2026-12356,Party_4356,5356,5356.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,8,6+ Days,RULE_ID_MATCH,N
NTRY-4357,TX-2026-4357,TX-2026-4357,PMT-REF-24357,INV-2026-12357,Party_4357,5357,5357.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,4,3-5 Days,RULE_ID_MATCH,N
NTRY-4358,TX-2026-4358,TX-2026-4358,PMT-REF-24358,INV-2026-12358,Party_4358,5358,5358.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,0,0-2 Days,RULE_ID_MATCH,N
NTRY-4359,TX-2026-4359,,PMT-REF-24359,INV-2026-12359,Party_4359,5359,,5359,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,14,7,6+ Days,RULE_AMT_REF,Y
NTRY-4360,TX-2026-4360,TX-2026-4360,PMT-REF-24360,INV-2026-12360,Party_4360,5360,5360.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,10,6+ Days,RULE_ID_MATCH,N
NTRY-4361,TX-2026-4361,TX-2026-4361,PMT-REF-24361,INV-2026-12361,Party_4361,5361,5396.0,-35,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,1,0-2 Days,RULE_AMT_REF,Y
NTRY-4362,TX-2026-4362,TX-2026-4362,PMT-REF-24362,INV-2026-12362,Party_4362,5362,5390.0,-28,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,64,0,0-2 Days,RULE_AMT_REF,Y
NTRY-4363,TX-2026-4363,TX-2026-4363,PMT-REF-24363,INV-2026-12363,Party_4363,5363,5363.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4364,TX-2026-4364,TX-2026-4364,PMT-REF-24364,INV-2026-12364,Party_4364,5364,5364.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,9,6+ Days,RULE_ID_MATCH,N
NTRY-4365,TX-2026-4365,TX-2026-4365,PMT-REF-24365,INV-2026-12365,Party_4365,5365,5379.0,-14,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,84,1,0-2 Days,RULE_AMT_REF,Y
NTRY-4366,TX-2026-4366,TX-2026-4366,PMT-REF-24366,INV-2026-12366,Party_4366,5366,5366.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,7,6+ Days,RULE_ID_MATCH,N
NTRY-4367,TX-2026-4367,TX-2026-4367,PMT-REF-24367,INV-2026-12367,Party_4367,5367,5367.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,4,3-5 Days,RULE_ID_MATCH,N
NTRY-4368,TX-2026-4368,TX-2026-4368,PMT-REF-24368,INV-2026-12368,Party_4368,5368,5368.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,10,6+ Days,RULE_ID_MATCH,N
NTRY-4369,TX-2026-4369,TX-2026-4369,PMT-REF-24369,INV-2026-12369,Party_4369,5369,5369.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,8,6+ Days,RULE_ID_MATCH,N
NTRY-4370,TX-2026-4370,TX-2026-4370,PMT-REF-24370,INV-2026-12370,Party_4370,5370,5370.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,5,3-5 Days,RULE_ID_MATCH,N
NTRY-4371,TX-2026-4371,TX-2026-4371,PMT-REF-24371,INV-2026-12371,Party_4371,5371,5394.0,-23,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,76,0,0-2 Days,RULE_AMT_REF,Y
NTRY-4372,TX-2026-4372,,PMT-REF-24372,INV-2026-12372,Party_4372,5372,,5372,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,50,0,0-2 Days,RULE_AMT_REF,Y
NTRY-4373,TX-2026-4373,TX-2026-4373,PMT-REF-24373,INV-2026-12373,Party_4373,5373,5373.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4374,TX-2026-4374,,PMT-REF-24374,INV-2026-12374,Party_4374,5374,,5374,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,1,1,0-2 Days,RULE_AMT_REF,Y
NTRY-4375,TX-2026-4375,TX-2026-4375,PMT-REF-24375,INV-2026-12375,Party_4375,5375,5375.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,4,3-5 Days,RULE_ID_MATCH,N
NTRY-4376,TX-2026-4376,TX-2026-4376,PMT-REF-24376,INV-2026-12376,Party_4376,5376,5376.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,1,0-2 Days,RULE_ID_MATCH,N
NTRY-4377,TX-2026-4377,TX-2026-4377,PMT-REF-24377,INV-2026-12377,Party_4377,5377,5377.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4378,TX-2026-4378,TX-2026-4378,PMT-REF-24378,INV-2026-12378,Party_4378,5378,5378.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,3,3-5 Days,RULE_ID_MATCH,N
NTRY-4379,TX-2026-4379,,PMT-REF-24379,INV-2026-12379,Party_4379,5379,,5379,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,23,3,3-5 Days,RULE_AMT_REF,Y
NTRY-4380,TX-2026-4380,TX-2026-4380,PMT-REF-24380,INV-2026-12380,Party_4380,5380,5421.0,-41,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,76,0,0-2 Days,RULE_AMT_REF,Y
NTRY-4381,TX-2026-4381,TX-2026-4381,PMT-REF-24381,INV-2026-12381,Party_4381,5381,5381.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,8,6+ Days,RULE_ID_MATCH,N
NTRY-4382,TX-2026-4382,TX-2026-4382,PMT-REF-24382,INV-2026-12382,Party_4382,5382,5382.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,9,6+ Days,RULE_ID_MATCH,N
NTRY-4383,TX-2026-4383,TX-2026-4383,PMT-REF-24383,INV-2026-12383,Party_4383,5383,5383.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,10,6+ Days,RULE_ID_MATCH,N
NTRY-4384,TX-2026-4384,TX-2026-4384,PMT-REF-24384,INV-2026-12384,Party_4384,5384,5384.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4385,TX-2026-4385,TX-2026-4385,PMT-REF-24385,INV-2026-12385,Party_4385,5385,5385.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,9,6+ Days,RULE_ID_MATCH,N
NTRY-4386,TX-2026-4386,TX-2026-4386,PMT-REF-24386,INV-2026-12386,Party_4386,5386,5386.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,0,0-2 Days,RULE_ID_MATCH,N
NTRY-4387,TX-2026-4387,TX-2026-4387,PMT-REF-24387,INV-2026-12387,Party_4387,5387,5387.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,7,6+ Days,RULE_ID_MATCH,N
NTRY-4388,TX-2026-4388,TX-2026-4388,PMT-REF-24388,INV-2026-12388,Party_4388,5388,5393.0,-5,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,74,8,6+ Days,RULE_AMT_REF,Y
NTRY-4389,TX-2026-4389,TX-2026-4389,PMT-REF-24389,INV-2026-12389,Party_4389,5389,5389.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,6,6+ Days,RULE_ID_MATCH,N
NTRY-4390,TX-2026-4390,TX-2026-4390,PMT-REF-24390,INV-2026-12390,Party_4390,5390,5403.0,-13,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,75,1,0-2 Days,RULE_AMT_REF,Y
NTRY-4391,TX-2026-4391,TX-2026-4391,PMT-REF-24391,INV-2026-12391,Party_4391,5391,5391.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4392,TX-2026-4392,TX-2026-4392,PMT-REF-24392,INV-2026-12392,Party_4392,5392,5392.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,4,3-5 Days,RULE_ID_MATCH,N
NTRY-4393,TX-2026-4393,TX-2026-4393,PMT-REF-24393,INV-2026-12393,Party_4393,5393,5393.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,6,6+ Days,RULE_ID_MATCH,N
NTRY-4394,TX-2026-4394,TX-2026-4394,PMT-REF-24394,INV-2026-12394,Party_4394,5394,5394.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,4,3-5 Days,RULE_ID_MATCH,N
NTRY-4395,TX-2026-4395,TX-2026-4395,PMT-REF-24395,INV-2026-12395,Party_4395,5395,5409.0,-14,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,84,1,0-2 Days,RULE_AMT_REF,Y
NTRY-4396,TX-2026-4396,TX-2026-4396,PMT-REF-24396,INV-2026-12396,Party_4396,5396,5423.0,-27,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,60,10,6+ Days,RULE_AMT_REF,Y
NTRY-4397,TX-2026-4397,TX-2026-4397,PMT-REF-24397,INV-2026-12397,Party_4397,5397,5433.0,-36,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,68,4,3-5 Days,RULE_AMT_REF,Y
NTRY-4398,TX-2026-4398,TX-2026-4398,PMT-REF-24398,INV-2026-12398,Party_4398,5398,5435.0,-37,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,67,3,3-5 Days,RULE_AMT_REF,Y
NTRY-4399,TX-2026-4399,TX-2026-4399,PMT-REF-24399,INV-2026-12399,Party_4399,5399,5416.0,-17,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,80,9,6+ Days,RULE_AMT_REF,Y
NTRY-4400,TX-2026-4400,TX-2026-4400,PMT-REF-24400,INV-2026-12400,Party_4400,5400,5400.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,4,3-5 Days,RULE_ID_MATCH,N
NTRY-4401,TX-2026-4401,TX-2026-4401,PMT-REF-24401,INV-2026-12401,Party_4401,5401,5401.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,7,6+ Days,RULE_ID_MATCH,N
NTRY-4402,TX-2026-4402,TX-2026-4402,PMT-REF-24402,INV-2026-12402,Party_4402,5402,5402.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,3,3-5 Days,RULE_ID_MATCH,N
NTRY-4403,TX-2026-4403,TX-2026-4403,PMT-REF-24403,INV-2026-12403,Party_4403,5403,5403.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,0,0-2 Days,RULE_ID_MATCH,N
NTRY-4404,TX-2026-4404,TX-2026-4404,PMT-REF-24404,INV-2026-12404,Party_4404,5404,5404.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,1,0-2 Days,RULE_ID_MATCH,N
NTRY-4405,TX-2026-4405,TX-2026-4405,PMT-REF-24405,INV-2026-12405,Party_4405,5405,5405.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,7,6+ Days,RULE_ID_MATCH,N
NTRY-4406,TX-2026-4406,TX-2026-4406,PMT-REF-24406,INV-2026-12406,Party_4406,5406,5406.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,7,6+ Days,RULE_ID_MATCH,N
NTRY-4407,TX-2026-4407,TX-2026-4407,PMT-REF-24407,INV-2026-12407,Party_4407,5407,5407.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,5,3-5 Days,RULE_ID_MATCH,N
NTRY-4408,TX-2026-4408,TX-2026-4408,PMT-REF-24408,INV-2026-12408,Party_4408,5408,5433.0,-25,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,70,4,3-5 Days,RULE_AMT_REF,Y
NTRY-4409,TX-2026-4409,TX-2026-4409,PMT-REF-24409,INV-2026-12409,Party_4409,5409,5409.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4410,TX-2026-4410,TX-2026-4410,PMT-REF-24410,INV-2026-12410,Party_4410,5410,5452.0,-42,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,64,8,6+ Days,RULE_AMT_REF,Y
NTRY-4411,TX-2026-4411,TX-2026-4411,PMT-REF-24411,INV-2026-12411,Party_4411,5411,5435.0,-24,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,70,8,6+ Days,RULE_AMT_REF,Y
NTRY-4412,TX-2026-4412,TX-2026-4412,PMT-REF-24412,INV-2026-12412,Party_4412,5412,5412.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,3,3-5 Days,RULE_ID_MATCH,N
NTRY-4413,TX-2026-4413,TX-2026-4413,PMT-REF-24413,INV-2026-12413,Party_4413,5413,5444.0,-31,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,74,10,6+ Days,RULE_AMT_REF,Y
NTRY-4414,TX-2026-4414,TX-2026-4414,PMT-REF-24414,INV-2026-12414,Party_4414,5414,5414.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,8,6+ Days,RULE_ID_MATCH,N
NTRY-4415,TX-2026-4415,TX-2026-4415,PMT-REF-24415,INV-2026-12415,Party_4415,5415,5415.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,8,6+ Days,RULE_ID_MATCH,N
NTRY-4416,TX-2026-4416,TX-2026-4416,PMT-REF-24416,INV-2026-12416,Party_4416,5416,5416.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,3,3-5 Days,RULE_ID_MATCH,N
NTRY-4417,TX-2026-4417,TX-2026-4417,PMT-REF-24417,INV-2026-12417,Party_4417,5417,5417.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4418,TX-2026-4418,TX-2026-4418,PMT-REF-24418,INV-2026-12418,Party_4418,5418,5418.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,8,6+ Days,RULE_ID_MATCH,N
NTRY-4419,TX-2026-4419,TX-2026-4419,PMT-REF-24419,INV-2026-12419,Party_4419,5419,5419.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,2,0-2 Days,RULE_ID_MATCH,N
NTRY-4420,TX-2026-4420,TX-2026-4420,PMT-REF-24420,INV-2026-12420,Party_4420,5420,5441.0,-21,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,72,7,6+ Days,RULE_AMT_REF,Y
NTRY-4421,TX-2026-4421,TX-2026-4421,PMT-REF-24421,INV-2026-12421,Party_4421,5421,5466.0,-45,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,69,9,6+ Days,RULE_AMT_REF,Y
NTRY-4422,TX-2026-4422,TX-2026-4422,PMT-REF-24422,INV-2026-12422,Party_4422,5422,5448.0,-26,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,72,3,3-5 Days,RULE_AMT_REF,Y
NTRY-4423,TX-2026-4423,TX-2026-4423,PMT-REF-24423,INV-2026-12423,Party_4423,5423,5423.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,6,6+ Days,RULE_ID_MATCH,N
NTRY-4424,TX-2026-4424,TX-2026-4424,PMT-REF-24424,INV-2026-12424,Party_4424,5424,5424.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,10,6+ Days,RULE_ID_MATCH,N
NTRY-4425,TX-2026-4425,TX-2026-4425,PMT-REF-24425,INV-2026-12425,Party_4425,5425,5425.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,5,3-5 Days,RULE_ID_MATCH,N
